sim_idx,null_final_sync,null_order_param,null_closure_corr
379,0.7218697357139032,0.6487455756880938,0.04179535129616782
380,0.5617543405970562,0.6090437592484086,0.040419578352542194
381,0.714263451234247,0.6486079588818544,0.02548262904738023
382,0.5516186809843626,0.623620466115464,0.0901158916637568
383,0.6182935820402672,0.6076842223446496,-0.11026118507316648
384,0.5453714345503943,0.6225065639971871,-0.1445372281921523
385,0.6391137347883943,0.6288171005919149,0.03589036951659106
386,0.7367156725514648,0.6629069353283846,0.01052464948744286
387,0.6271781919514359,0.6178037081448079,0.07457136650184061
388,0.6006441240986061,0.6274876496469041,0.05103611454653401
389,0.6326434072333454,0.6222468568872546,0.02170656889419187
390,0.6240084088896627,0.6030189433624966,0.02681420266118222
391,0.6151499244747074,0.6372425166264782,0.08766927262717801
392,0.7003712456506955,0.6693126212876999,-0.05039441946458336
393,0.8406202600645865,0.660784451815609,0.15757111841096494
394,0.5561032273953904,0.6100536611896912,0.037716753121861915
395,0.656438271075535,0.6035764172768723,0.026116373609689665
396,0.6748563422987571,0.6450838973230194,-0.11167976511635806
397,0.5770557225337294,0.606054581268528,-0.17861216685593986
398,0.7719708855459293,0.64640837677605,-0.022017209032636598
399,0.5345141890952861,0.6489064018088605,-0.01806707233122333
400,0.7436716871277017,0.6568808031036827,-0.13724384276218976
401,0.5550982836414023,0.6275554326780127,-0.13923339832022014
402,0.6113170156956623,0.6366736126824594,0.09923705586643813
403,0.6762222874181134,0.6440854704480379,0.0034986823582940727
404,0.6592470274025904,0.6332523685694325,0.044968852667066815
405,0.5603847494053732,0.6183989232978645,0.02754287542744363
406,0.6774861468826339,0.6443504039918544,0.031053267880557237
407,0.6000387359931182,0.6351048483495194,0.16454412199949284
408,0.6815735582241867,0.6496401445659171,0.0011815609226324358
409,0.6197278858234596,0.6334859728714891,0.14835672183926024
410,0.6744631483864183,0.6880251750242589,-0.03409944475833595
411,0.6247149067090286,0.6331839911978708,0.05129228480698698
412,0.6083219536927141,0.6433495702397829,-0.0254317258656692
413,0.515242482719738,0.6434756533926744,0.009064100755998323
414,0.6953845363524812,0.6365084364171358,-0.0018464211194203811
415,0.5086429658704605,0.6384856474770565,0.001431049826092961
416,0.7145728664231019,0.6431939344739306,-0.03786549400908058
417,0.6736764088855751,0.611991249580626,0.011794101156376144
418,0.598579831356256,0.6155848813580681,0.0949201572308076
419,0.4987552037004967,0.6404395422425135,0.0038061458939895243
420,0.5907287602543793,0.6601697115815506,-0.007143935191001303
421,0.7262151185983703,0.6623949442327759,0.016058366549196918
422,0.6583489190676254,0.6380657973581971,0.023375081546545693
423,0.7205256234284845,0.6294092530091396,0.18813961144611666
424,0.7365668313819963,0.6704249564232806,-0.06958415673451822
425,0.6244580630899887,0.6372715780533142,0.062327920755873005
426,0.6492792896486947,0.6593639427682442,0.02606364293435827
427,0.7023473747448931,0.6394637737703188,0.017434566312955424
428,0.5396983937718874,0.6294639413290194,-0.11185639256333758
429,0.6182857153415457,0.6500115260599366,-0.03634120600985188
430,0.6358534606485117,0.6104905838744014,0.08815904581972137
431,0.6731914618175805,0.6442974747024313,-0.09102407081997727
432,0.6282286133440047,0.628081775918893,-0.08738988805446608
433,0.4984502331502316,0.615630309862332,0.05209708109583166
434,0.6985959163232507,0.6822388766677758,-0.052663959562755575
435,0.6775238919721261,0.6600530098385815,-0.04214920170786953
436,0.5326565817631712,0.6314988007927935,0.08141069252463178
437,0.5964149364420568,0.6185126874954274,-0.06177820939552317
438,0.6923420603694901,0.6246586576568801,0.014807549055509137
439,0.573465404931556,0.6181039101230137,0.039671509030344054
440,0.7035184033811666,0.6329065101865718,-0.03617120237707759
441,0.433890239693622,0.6251660636527271,-0.003978250337943453
442,0.6980440322971688,0.6375077796554677,0.06767850636453573
443,0.5429721209259981,0.6538792964958869,0.04073910599479451
444,0.6924727095726694,0.6577834703464515,0.029688436265037588
445,0.6065470874219938,0.61985421989764,-0.016493557029349026
446,0.7448532544661244,0.6364309950765744,-0.01660775208420046
447,0.6201165995565996,0.6743010352749866,-0.1560145683517214
448,0.599977081241111,0.6129104344745429,0.04987197975804576
449,0.6161290689260902,0.6121747443063726,0.08034473832210606
450,0.5535664644858168,0.5781053106342218,0.0459833721356171
451,0.6498207474833007,0.6249732300406291,0.031706915794413454
452,0.6654053398775731,0.6543353920048056,0.019820009859898943
453,0.7291633507788664,0.6434819890609574,0.07428245033432804
454,0.7419732668818321,0.6822383909911158,0.19550480475239615
455,0.629278416240319,0.5955880173638067,0.04576084282718872
456,0.4991199651416472,0.6168969290532249,-0.0534406121897409
457,0.6055741439014908,0.6320711561761883,0.040795442702989425
458,0.6844531913862413,0.6313901809413739,-0.044618753571518094
459,0.7577655180785148,0.6556919790406244,0.16298671042024218
460,0.6289948418179001,0.6459446845680321,0.016551981053693002
461,0.556103559613329,0.643450526215112,-0.016854179745029074
462,0.6313150023794976,0.6275372790208164,-0.037382816832423275
463,0.6673906820671476,0.6217252229303325,-0.06603856953207414
464,0.6118446397806306,0.6276366053550791,0.06889067420649216
465,0.6944958376082788,0.6334201365612265,0.004180715499116426
466,0.6380632757854691,0.6301254039002625,-0.04937084336365392
467,0.6928857417794461,0.6178679879401828,0.12725289156203826
468,0.6702711668636024,0.6336693144322355,-0.0953364365485897
469,0.5480411469430675,0.6308506993820022,0.09499497371891227
470,0.7573601161434216,0.6517565995061072,-0.005958564903081344
471,0.6017098158168509,0.629951233898292,0.04403700079959058
