universe_id,detector_id,depth,detector_name
92,4,5,D05_persistence
92,5,23,D06_invariant_transitions
92,6,8,D07_forbidden_transitions
92,12,6,D13_composition
92,14,6,D15_self_reference
92,15,8,D16_scale_invariance
92,17,8,D18_separability
92,18,10,D19_boundary_formation
92,19,5,D20_distance_structure
93,3,13,D04_recurrence
93,4,32,D05_persistence
93,5,5,D06_invariant_transitions
93,7,5,D08_neighborhood_stability
93,10,12,D11_symmetry_breaking
93,11,5,D12_closure
93,12,6,D13_composition
93,14,6,D15_self_reference
93,15,8,D16_scale_invariance
93,16,5,D17_repeatability
93,17,8,D18_separability
94,1,6,D02_trajectory_convergence
94,3,5,D04_recurrence
94,4,5,D05_persistence
94,5,46,D06_invariant_transitions
94,7,5,D08_neighborhood_stability
94,12,6,D13_composition
94,14,6,D15_self_reference
94,15,8,D16_scale_invariance
94,17,8,D18_separability
94,18,10,D19_boundary_formation
94,19,5,D20_distance_structure
95,1,6,D02_trajectory_convergence
95,3,5,D04_recurrence
95,5,21,D06_invariant_transitions
95,10,10,D11_symmetry_breaking
95,11,5,D12_closure
95,12,6,D13_composition
95,14,6,D15_self_reference
95,17,8,D18_separability
96,1,6,D02_trajectory_convergence
96,3,5,D04_recurrence
96,4,5,D05_persistence
96,5,10,D06_invariant_transitions
96,6,8,D07_forbidden_transitions
96,11,5,D12_closure
96,12,6,D13_composition
96,14,6,D15_self_reference
96,15,8,D16_scale_invariance
96,17,8,D18_separability
96,18,10,D19_boundary_formation
96,19,5,D20_distance_structure
97,1,6,D02_trajectory_convergence
97,3,5,D04_recurrence
97,4,5,D05_persistence
97,5,42,D06_invariant_transitions
97,7,5,D08_neighborhood_stability
97,12,6,D13_composition
97,14,6,D15_self_reference
97,15,8,D16_scale_invariance
97,17,8,D18_separability
97,18,10,D19_boundary_formation
97,19,5,D20_distance_structure
98,1,6,D02_trajectory_convergence
98,3,5,D04_recurrence
98,4,5,D05_persistence
98,5,29,D06_invariant_transitions
98,6,8,D07_forbidden_transitions
98,7,5,D08_neighborhood_stability
98,12,6,D13_composition
98,14,6,D15_self_reference
98,15,8,D16_scale_invariance
98,17,8,D18_separability
98,18,10,D19_boundary_formation
98,19,5,D20_distance_structure
99,3,5,D04_recurrence
99,4,32,D05_persistence
99,5,5,D06_invariant_transitions
99,7,5,D08_neighborhood_stability
99,10,10,D11_symmetry_breaking
99,11,5,D12_closure
99,12,6,D13_composition
99,14,6,D15_self_reference
99,15,8,D16_scale_invariance
99,16,5,D17_repeatability
99,17,8,D18_separability
100,1,6,D02_trajectory_convergence
100,3,5,D04_recurrence
100,4,18,D05_persistence
100,5,19,D06_invariant_transitions
100,7,5,D08_neighborhood_stability
100,8,8,D09_compression
100,10,23,D11_symmetry_breaking
100,12,7,D13_composition
100,14,6,D15_self_reference
100,15,8,D16_scale_invariance
100,17,8,D18_separability
100,19,5,D20_distance_structure
101,1,6,D02_trajectory_convergence
101,3,8,D04_recurrence
101,5,9,D06_invariant_transitions
101,12,11,D13_composition
101,14,6,D15_self_reference
101,15,8,D16_scale_invariance
101,17,8,D18_separability
101,19,5,D20_distance_structure
102,1,6,D02_trajectory_convergence
102,3,5,D04_recurrence
102,4,5,D05_persistence
102,5,29,D06_invariant_transitions
102,7,5,D08_neighborhood_stability
102,12,6,D13_composition
102,14,6,D15_self_reference
102,15,8,D16_scale_invariance
102,17,8,D18_separability
102,18,10,D19_boundary_formation
102,19,5,D20_distance_structure
103,1,8,D02_trajectory_convergence
103,3,5,D04_recurrence
103,4,5,D05_persistence
103,5,47,D06_invariant_transitions
103,7,5,D08_neighborhood_stability
103,12,6,D13_composition
103,14,6,D15_self_reference
103,15,8,D16_scale_invariance
103,17,8,D18_separability
103,18,10,D19_boundary_formation
103,19,5,D20_distance_structure
104,1,6,D02_trajectory_convergence
104,3,5,D04_recurrence
104,4,5,D05_persistence
104,5,13,D06_invariant_transitions
104,6,8,D07_forbidden_transitions
104,12,6,D13_composition
104,14,6,D15_self_reference
104,15,8,D16_scale_invariance
104,17,8,D18_separability
104,18,10,D19_boundary_formation
104,19,5,D20_distance_structure
105,3,5,D04_recurrence
105,4,33,D05_persistence
105,5,5,D06_invariant_transitions
105,7,5,D08_neighborhood_stability
105,10,13,D11_symmetry_breaking
105,11,5,D12_closure
105,12,6,D13_composition
105,14,6,D15_self_reference
105,15,8,D16_scale_invariance
105,16,5,D17_repeatability
105,17,8,D18_separability
106,1,8,D02_trajectory_convergence
106,3,6,D04_recurrence
106,4,5,D05_persistence
106,7,5,D08_neighborhood_stability
106,12,6,D13_composition
106,14,6,D15_self_reference
106,15,8,D16_scale_invariance
106,17,8,D18_separability
106,19,5,D20_distance_structure
107,1,6,D02_trajectory_convergence
107,3,6,D04_recurrence
107,5,39,D06_invariant_transitions
107,12,7,D13_composition
107,14,6,D15_self_reference
107,18,10,D19_boundary_formation
107,19,5,D20_distance_structure
108,1,6,D02_trajectory_convergence
108,3,5,D04_recurrence
108,4,5,D05_persistence
108,5,21,D06_invariant_transitions
108,12,6,D13_composition
108,14,6,D15_self_reference
108,17,8,D18_separability
108,18,10,D19_boundary_formation
108,19,5,D20_distance_structure
109,1,6,D02_trajectory_convergence
109,3,6,D04_recurrence
109,4,5,D05_persistence
109,7,5,D08_neighborhood_stability
109,12,6,D13_composition
109,14,6,D15_self_reference
109,15,8,D16_scale_invariance
109,17,8,D18_separability
109,19,5,D20_distance_structure
110,1,6,D02_trajectory_convergence
110,3,5,D04_recurrence
110,4,5,D05_persistence
110,5,10,D06_invariant_transitions
110,6,8,D07_forbidden_transitions
110,12,6,D13_composition
110,13,8,D14_hierarchy
110,14,6,D15_self_reference
110,15,8,D16_scale_invariance
110,17,8,D18_separability
110,18,10,D19_boundary_formation
110,19,5,D20_distance_structure
111,2,5,D03_trajectory_divergence
111,3,5,D04_recurrence
111,5,5,D06_invariant_transitions
111,7,5,D08_neighborhood_stability
111,10,13,D11_symmetry_breaking
111,11,5,D12_closure
111,12,6,D13_composition
111,14,6,D15_self_reference
111,15,8,D16_scale_invariance
111,16,5,D17_repeatability
111,17,8,D18_separability
112,1,6,D02_trajectory_convergence
112,3,5,D04_recurrence
112,4,8,D05_persistence
112,7,5,D08_neighborhood_stability
112,8,13,D09_compression
112,12,6,D13_composition
112,14,6,D15_self_reference
112,15,8,D16_scale_invariance
112,17,8,D18_separability
112,18,10,D19_boundary_formation
112,19,5,D20_distance_structure
113,1,8,D02_trajectory_convergence
113,3,5,D04_recurrence
113,5,19,D06_invariant_transitions
113,12,7,D13_composition
113,13,8,D14_hierarchy
113,14,6,D15_self_reference
113,17,8,D18_separability
113,19,5,D20_distance_structure
114,1,6,D02_trajectory_convergence
114,3,5,D04_recurrence
114,4,5,D05_persistence
114,5,10,D06_invariant_transitions
114,6,8,D07_forbidden_transitions
114,12,6,D13_composition
114,14,6,D15_self_reference
114,15,8,D16_scale_invariance
114,17,8,D18_separability
114,18,10,D19_boundary_formation
114,19,5,D20_distance_structure
115,1,6,D02_trajectory_convergence
115,3,5,D04_recurrence
115,4,5,D05_persistence
115,5,46,D06_invariant_transitions
115,7,5,D08_neighborhood_stability
115,12,6,D13_composition
115,14,6,D15_self_reference
115,15,8,D16_scale_invariance
115,17,8,D18_separability
115,18,10,D19_boundary_formation
115,19,5,D20_distance_structure
116,1,6,D02_trajectory_convergence
116,3,5,D04_recurrence
116,4,5,D05_persistence
116,5,12,D06_invariant_transitions
116,6,8,D07_forbidden_transitions
116,12,6,D13_composition
116,14,6,D15_self_reference
116,15,8,D16_scale_invariance
116,17,8,D18_separability
116,18,10,D19_boundary_formation
116,19,5,D20_distance_structure
117,3,5,D04_recurrence
117,4,32,D05_persistence
117,5,5,D06_invariant_transitions
117,7,5,D08_neighborhood_stability
117,10,9,D11_symmetry_breaking
117,11,5,D12_closure
117,12,6,D13_composition
117,14,6,D15_self_reference
117,15,8,D16_scale_invariance
117,16,5,D17_repeatability
117,17,8,D18_separability
118,1,6,D02_trajectory_convergence
118,3,5,D04_recurrence
118,4,6,D05_persistence
118,7,5,D08_neighborhood_stability
118,10,23,D11_symmetry_breaking
118,11,5,D12_closure
118,12,6,D13_composition
118,14,6,D15_self_reference
118,15,8,D16_scale_invariance
118,17,8,D18_separability
118,19,5,D20_distance_structure
119,1,6,D02_trajectory_convergence
119,3,7,D04_recurrence
119,5,40,D06_invariant_transitions
119,10,8,D11_symmetry_breaking
119,12,10,D13_composition
119,14,6,D15_self_reference
119,17,8,D18_separability
119,18,10,D19_boundary_formation
119,19,5,D20_distance_structure
120,1,6,D02_trajectory_convergence
120,3,5,D04_recurrence
120,4,5,D05_persistence
120,5,34,D06_invariant_transitions
120,7,5,D08_neighborhood_stability
120,8,8,D09_compression
120,12,6,D13_composition
120,14,6,D15_self_reference
120,15,8,D16_scale_invariance
120,17,8,D18_separability
120,18,10,D19_boundary_formation
120,19,5,D20_distance_structure
121,1,6,D02_trajectory_convergence
121,3,5,D04_recurrence
121,4,13,D05_persistence
121,7,5,D08_neighborhood_stability
121,10,21,D11_symmetry_breaking
121,11,5,D12_closure
121,12,6,D13_composition
121,14,6,D15_self_reference
121,15,8,D16_scale_invariance
121,17,8,D18_separability
122,1,6,D02_trajectory_convergence
122,3,5,D04_recurrence
122,4,5,D05_persistence
122,5,14,D06_invariant_transitions
122,6,8,D07_forbidden_transitions
122,12,6,D13_composition
122,14,6,D15_self_reference
122,15,8,D16_scale_invariance
122,17,8,D18_separability
122,18,10,D19_boundary_formation
122,19,5,D20_distance_structure
123,3,5,D04_recurrence
123,5,5,D06_invariant_transitions
123,7,5,D08_neighborhood_stability
123,10,10,D11_symmetry_breaking
123,11,5,D12_closure
123,12,6,D13_composition
123,14,6,D15_self_reference
123,15,8,D16_scale_invariance
123,16,5,D17_repeatability
123,17,8,D18_separability
124,1,6,D02_trajectory_convergence
124,3,5,D04_recurrence
124,4,5,D05_persistence
124,5,43,D06_invariant_transitions
124,6,8,D07_forbidden_transitions
124,7,5,D08_neighborhood_stability
124,12,6,D13_composition
124,14,6,D15_self_reference
124,15,8,D16_scale_invariance
124,17,8,D18_separability
124,18,10,D19_boundary_formation
124,19,5,D20_distance_structure
125,1,6,D02_trajectory_convergence
125,3,5,D04_recurrence
125,5,8,D06_invariant_transitions
125,12,8,D13_composition
125,14,6,D15_self_reference
125,18,10,D19_boundary_formation
125,19,5,D20_distance_structure
126,1,6,D02_trajectory_convergence
126,3,5,D04_recurrence
126,4,5,D05_persistence
126,5,37,D06_invariant_transitions
126,7,5,D08_neighborhood_stability
126,12,6,D13_composition
126,14,6,D15_self_reference
126,17,8,D18_separability
126,18,10,D19_boundary_formation
126,19,5,D20_distance_structure
127,1,8,D02_trajectory_convergence
127,3,5,D04_recurrence
127,4,5,D05_persistence
127,5,43,D06_invariant_transitions
127,7,5,D08_neighborhood_stability
127,12,6,D13_composition
127,14,6,D15_self_reference
127,15,8,D16_scale_invariance
127,17,8,D18_separability
127,18,10,D19_boundary_formation
127,19,5,D20_distance_structure
128,1,6,D02_trajectory_convergence
128,3,5,D04_recurrence
128,4,5,D05_persistence
128,5,13,D06_invariant_transitions
128,6,8,D07_forbidden_transitions
128,12,6,D13_composition
128,14,6,D15_self_reference
128,15,8,D16_scale_invariance
128,17,8,D18_separability
128,18,10,D19_boundary_formation
128,19,5,D20_distance_structure
129,2,35,D03_trajectory_divergence
129,3,5,D04_recurrence
129,5,5,D06_invariant_transitions
129,7,5,D08_neighborhood_stability
129,10,14,D11_symmetry_breaking
129,11,5,D12_closure
129,12,6,D13_composition
129,14,6,D15_self_reference
129,15,8,D16_scale_invariance
129,17,8,D18_separability
130,1,6,D02_trajectory_convergence
130,3,5,D04_recurrence
130,4,5,D05_persistence
130,7,5,D08_neighborhood_stability
130,12,6,D13_composition
130,14,6,D15_self_reference
130,15,8,D16_scale_invariance
130,17,8,D18_separability
130,18,10,D19_boundary_formation
130,19,5,D20_distance_structure
131,1,6,D02_trajectory_convergence
131,3,5,D04_recurrence
131,4,32,D05_persistence
131,5,12,D06_invariant_transitions
131,12,7,D13_composition
131,14,6,D15_self_reference
131,18,10,D19_boundary_formation
131,19,5,D20_distance_structure
132,1,6,D02_trajectory_convergence
132,3,5,D04_recurrence
132,4,5,D05_persistence
132,5,11,D06_invariant_transitions
132,6,8,D07_forbidden_transitions
132,12,6,D13_composition
132,14,6,D15_self_reference
132,15,8,D16_scale_invariance
132,17,8,D18_separability
132,18,10,D19_boundary_formation
132,19,5,D20_distance_structure
133,1,6,D02_trajectory_convergence
133,3,6,D04_recurrence
133,4,6,D05_persistence
133,7,5,D08_neighborhood_stability
133,10,23,D11_symmetry_breaking
133,12,6,D13_composition
133,14,6,D15_self_reference
133,15,8,D16_scale_invariance
133,17,8,D18_separability
133,19,5,D20_distance_structure
134,1,6,D02_trajectory_convergence
134,3,5,D04_recurrence
134,4,5,D05_persistence
134,5,15,D06_invariant_transitions
134,6,8,D07_forbidden_transitions
134,12,6,D13_composition
134,14,6,D15_self_reference
134,17,8,D18_separability
134,18,10,D19_boundary_formation
134,19,5,D20_distance_structure
135,3,5,D04_recurrence
135,4,30,D05_persistence
135,5,5,D06_invariant_transitions
135,7,5,D08_neighborhood_stability
135,10,9,D11_symmetry_breaking
135,11,5,D12_closure
135,12,6,D13_composition
135,14,6,D15_self_reference
135,15,8,D16_scale_invariance
135,16,5,D17_repeatability
135,17,8,D18_separability
136,1,8,D02_trajectory_convergence
136,3,5,D04_recurrence
136,4,5,D05_persistence
136,5,44,D06_invariant_transitions
136,7,5,D08_neighborhood_stability
136,11,5,D12_closure
136,12,6,D13_composition
136,14,6,D15_self_reference
136,15,8,D16_scale_invariance
136,17,8,D18_separability
136,18,10,D19_boundary_formation
136,19,5,D20_distance_structure
137,1,6,D02_trajectory_convergence
137,3,7,D04_recurrence
137,5,40,D06_invariant_transitions
137,12,9,D13_composition
137,14,7,D15_self_reference
137,15,8,D16_scale_invariance
137,17,8,D18_separability
137,18,10,D19_boundary_formation
137,19,5,D20_distance_structure
138,1,6,D02_trajectory_convergence
138,3,5,D04_recurrence
138,4,5,D05_persistence
138,5,10,D06_invariant_transitions
138,6,8,D07_forbidden_transitions
138,12,6,D13_composition
138,13,8,D14_hierarchy
138,14,6,D15_self_reference
138,15,8,D16_scale_invariance
138,17,8,D18_separability
138,18,10,D19_boundary_formation
138,19,5,D20_distance_structure
139,1,6,D02_trajectory_convergence
139,3,5,D04_recurrence
139,4,5,D05_persistence
139,7,5,D08_neighborhood_stability
139,12,6,D13_composition
139,14,6,D15_self_reference
139,15,8,D16_scale_invariance
139,17,8,D18_separability
139,18,10,D19_boundary_formation
139,19,5,D20_distance_structure
140,1,6,D02_trajectory_convergence
140,3,5,D04_recurrence
140,4,5,D05_persistence
140,5,13,D06_invariant_transitions
140,6,8,D07_forbidden_transitions
140,11,5,D12_closure
140,12,6,D13_composition
140,14,6,D15_self_reference
140,15,8,D16_scale_invariance
140,17,8,D18_separability
140,18,10,D19_boundary_formation
140,19,5,D20_distance_structure
141,3,5,D04_recurrence
141,4,31,D05_persistence
141,5,5,D06_invariant_transitions
141,7,5,D08_neighborhood_stability
141,10,10,D11_symmetry_breaking
141,11,5,D12_closure
141,12,6,D13_composition
141,14,6,D15_self_reference
141,15,8,D16_scale_invariance
141,16,5,D17_repeatability
141,17,8,D18_separability
142,3,5,D04_recurrence
142,4,26,D05_persistence
142,5,12,D06_invariant_transitions
142,7,5,D08_neighborhood_stability
142,8,8,D09_compression
142,10,8,D11_symmetry_breaking
142,11,5,D12_closure
142,12,6,D13_composition
142,14,6,D15_self_reference
142,15,8,D16_scale_invariance
142,17,8,D18_separability
143,1,6,D02_trajectory_convergence
143,3,11,D04_recurrence
143,5,37,D06_invariant_transitions
143,12,17,D13_composition
143,14,6,D15_self_reference
143,18,10,D19_boundary_formation
143,19,5,D20_distance_structure
144,1,6,D02_trajectory_convergence
144,3,5,D04_recurrence
144,4,5,D05_persistence
144,5,32,D06_invariant_transitions
144,7,5,D08_neighborhood_stability
144,12,6,D13_composition
144,14,6,D15_self_reference
144,17,8,D18_separability
144,18,10,D19_boundary_formation
144,19,5,D20_distance_structure
145,1,8,D02_trajectory_convergence
145,3,5,D04_recurrence
145,4,5,D05_persistence
145,5,48,D06_invariant_transitions
145,7,5,D08_neighborhood_stability
145,12,6,D13_composition
145,14,6,D15_self_reference
145,15,8,D16_scale_invariance
145,17,8,D18_separability
145,18,10,D19_boundary_formation
145,19,5,D20_distance_structure
146,1,6,D02_trajectory_convergence
146,3,5,D04_recurrence
146,4,5,D05_persistence
146,5,11,D06_invariant_transitions
146,6,8,D07_forbidden_transitions
146,12,6,D13_composition
146,14,6,D15_self_reference
146,15,8,D16_scale_invariance
146,17,8,D18_separability
146,18,10,D19_boundary_formation
146,19,5,D20_distance_structure
147,2,5,D03_trajectory_divergence
147,3,5,D04_recurrence
147,5,5,D06_invariant_transitions
147,7,5,D08_neighborhood_stability
147,10,10,D11_symmetry_breaking
147,11,5,D12_closure
147,12,6,D13_composition
147,14,6,D15_self_reference
147,15,8,D16_scale_invariance
147,17,8,D18_separability
148,1,8,D02_trajectory_convergence
148,3,6,D04_recurrence
148,4,5,D05_persistence
148,7,5,D08_neighborhood_stability
148,12,6,D13_composition
148,14,6,D15_self_reference
148,15,8,D16_scale_invariance
148,17,8,D18_separability
148,18,10,D19_boundary_formation
148,19,5,D20_distance_structure
149,1,10,D02_trajectory_convergence
149,3,7,D04_recurrence
149,5,13,D06_invariant_transitions
149,12,6,D13_composition
149,14,6,D15_self_reference
149,18,10,D19_boundary_formation
149,19,5,D20_distance_structure
150,1,6,D02_trajectory_convergence
150,3,5,D04_recurrence
150,4,5,D05_persistence
150,5,30,D06_invariant_transitions
150,7,5,D08_neighborhood_stability
150,12,6,D13_composition
150,13,8,D14_hierarchy
150,14,6,D15_self_reference
150,17,8,D18_separability
150,18,10,D19_boundary_formation
150,19,5,D20_distance_structure
151,1,8,D02_trajectory_convergence
151,3,5,D04_recurrence
151,4,5,D05_persistence
151,7,5,D08_neighborhood_stability
151,12,6,D13_composition
151,14,6,D15_self_reference
151,15,8,D16_scale_invariance
151,17,8,D18_separability
151,18,10,D19_boundary_formation
151,19,5,D20_distance_structure
152,1,6,D02_trajectory_convergence
152,3,5,D04_recurrence
152,4,5,D05_persistence
152,5,14,D06_invariant_transitions
152,6,8,D07_forbidden_transitions
152,12,6,D13_composition
152,14,6,D15_self_reference
152,15,8,D16_scale_invariance
152,17,8,D18_separability
152,18,10,D19_boundary_formation
152,19,5,D20_distance_structure
153,3,5,D04_recurrence
153,5,5,D06_invariant_transitions
153,7,5,D08_neighborhood_stability
153,10,9,D11_symmetry_breaking
153,11,5,D12_closure
153,12,6,D13_composition
153,14,6,D15_self_reference
153,15,8,D16_scale_invariance
153,16,5,D17_repeatability
153,17,8,D18_separability
154,1,6,D02_trajectory_convergence
154,3,5,D04_recurrence
154,4,5,D05_persistence
154,5,42,D06_invariant_transitions
154,6,8,D07_forbidden_transitions
154,7,5,D08_neighborhood_stability
154,12,6,D13_composition
