universe_id,n_symbols,trajectory_length,final_state_size,emergence_index,distinction_score,persistence_score,composition_score,closure_score,arithmetic_score,geometry_score,dimension_score,distinction_transition,persistence_transition,composition_transition,closure_transition,arithmetic_transition,geometry_transition,dimension_transition
866,19,26,1,0.40561538461538466,0.5,0.2,0.04,0.8461538461538461,0.5,1.0,0.0,4,26,1,4,1,4,0
867,18,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
868,6,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
869,20,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
870,23,26,1,0.5156153846153846,0.25,1.0,0.04,0.8461538461538461,0.5,1.0,0.0,4,3,1,4,1,4,0
871,22,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
872,12,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
873,21,26,1,0.47811538461538466,0.25,1.0,0.04,0.8461538461538461,0.25,1.0,0.0,4,3,1,4,2,4,0
874,23,26,1,0.47211538461538466,0.25,1.0,0.0,0.8461538461538461,0.25,1.0,0.0,4,3,26,4,1,4,0
875,18,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
876,10,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
877,4,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
878,16,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
879,10,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
880,7,26,1,0.4346153846153846,0.25,1.0,0.0,0.8461538461538461,0.0,1.0,0.0,4,3,26,4,0,4,0
881,10,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
882,22,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
883,5,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
884,23,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
885,10,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
886,6,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
887,16,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
888,19,26,3,0.5823076923076923,1.0,0.2,1.0,0.9230769230769231,0.0,1.0,0.0,2,26,1,2,0,2,0
889,17,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
890,9,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
891,16,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
892,11,26,2,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
893,8,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
894,10,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
895,23,26,1,0.49262820512820515,0.3333333333333333,1.0,0.0,0.8846153846153846,0.25,1.0,0.0,3,2,26,3,1,3,0
896,26,26,1,0.4346153846153846,0.25,1.0,0.0,0.8461538461538461,0.0,1.0,0.0,4,3,26,4,0,4,0
897,7,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
898,14,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
899,23,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
900,21,26,1,0.5096153846153846,0.25,1.0,0.0,0.8461538461538461,0.5,1.0,0.0,4,3,26,4,1,4,0
901,12,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
902,23,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
903,21,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
904,23,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
905,13,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
906,8,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
907,22,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
908,18,26,3,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
909,21,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
910,17,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
911,26,26,1,0.5096153846153846,0.25,1.0,0.0,0.8461538461538461,0.5,1.0,0.0,4,3,26,4,1,4,0
912,6,26,2,0.5823076923076923,1.0,0.2,1.0,0.9230769230769231,0.0,1.0,0.0,2,26,1,2,0,2,0
913,12,26,2,0.49862820512820516,0.3333333333333333,1.0,0.04,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,1,3,0
914,15,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
915,17,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
916,5,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
917,4,26,3,0.44661538461538464,0.25,1.0,0.08,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
918,26,26,2,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
919,23,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
920,23,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
921,9,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
922,16,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
923,18,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
924,15,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
925,19,26,1,0.4217692307692308,0.6,0.2,0.04,0.8076923076923077,0.5,1.0,0.0,5,26,1,5,1,5,0
926,13,26,2,0.4762692307692308,0.2,1.0,0.12,0.8076923076923077,0.25,1.0,0.0,5,4,1,5,1,5,0
927,26,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
928,9,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
929,17,26,3,0.5117948717948718,0.6666666666666666,0.2,1.0,0.8846153846153846,0.0,1.0,0.0,3,26,1,3,0,3,0
930,18,26,2,0.44661538461538464,0.25,1.0,0.08,0.8461538461538461,0.0,1.0,0.0,4,3,1,4,0,4,0
931,21,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
932,15,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
933,11,26,1,0.49262820512820515,0.3333333333333333,1.0,0.0,0.8846153846153846,0.25,1.0,0.0,3,2,26,3,1,3,0
934,12,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
935,14,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
936,21,26,2,0.5046282051280231,0.3333333333333333,1.0,0.08,0.8846153846153846,0.25,0.9999999999981798,0.0,3,2,1,3,2,3,0
937,16,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
938,19,26,1,0.49862820512820516,0.3333333333333333,1.0,0.04,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,2,3,0
939,16,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
940,21,26,2,0.3677948717948718,0.6666666666666666,0.2,0.04,0.8846153846153846,0.0,1.0,0.0,3,26,1,3,0,3,0
941,16,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
942,17,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
943,19,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
944,7,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
945,15,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
946,26,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
947,20,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
948,23,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
949,12,26,2,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
950,20,26,1,0.5156153846153846,0.25,1.0,0.04,0.8461538461538461,0.5,1.0,0.0,4,3,1,4,2,4,0
951,24,26,3,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
952,11,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
953,12,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
954,12,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
955,19,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
956,18,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
957,10,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
958,20,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
959,13,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
960,22,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
961,24,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
962,17,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
963,8,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
964,17,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
965,18,26,1,0.49862820512820516,0.3333333333333333,1.0,0.04,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,2,3,0
966,17,26,2,0.4901153846153846,0.25,1.0,0.12,0.8461538461538461,0.25,1.0,0.0,4,3,1,4,3,4,0
967,26,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
968,18,26,2,0.4882692307692308,0.4,0.2,1.0,0.8076923076923077,0.25,1.0,0.0,5,26,1,5,2,5,0
969,16,26,2,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
970,10,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
971,22,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
972,20,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
973,13,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
974,23,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
975,18,26,1,0.5298076923076923,0.5,1.0,0.0,0.9230769230769231,0.25,1.0,0.0,2,1,26,2,1,2,0
976,18,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
977,15,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
978,19,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
979,23,26,2,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
980,21,26,2,0.4284615384613565,1.0,0.2,0.0,0.8846153846153846,0.0,0.9999999999981798,0.0,3,26,26,3,0,3,0
981,14,26,2,0.4901153846153846,0.25,1.0,0.12,0.8461538461538461,0.25,1.0,0.0,4,3,1,4,2,4,0
982,14,26,3,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
983,23,26,2,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
984,6,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
985,13,26,3,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
986,22,26,2,0.5298076923076923,0.5,1.0,0.0,0.9230769230769231,0.25,1.0,0.0,2,1,26,2,1,2,0
987,15,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
988,15,26,1,0.47211538461538466,0.25,1.0,0.0,0.8461538461538461,0.25,1.0,0.0,4,3,26,4,1,4,0
989,25,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
990,23,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
991,23,26,3,0.4611282051282051,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,1.0,0.0,3,2,2,3,0,3,0
992,18,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
993,7,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
994,19,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
995,9,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
996,22,26,2,0.3741153846153846,0.5,0.2,0.08,0.8461538461538461,0.25,1.0,0.0,4,26,1,4,2,4,0
997,14,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
998,19,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
999,10,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1000,12,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1001,15,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1002,19,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1003,13,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1004,15,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1005,11,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
1006,24,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1007,22,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1008,15,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
1009,9,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
1010,14,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1011,20,26,2,0.5046282051282052,0.3333333333333333,1.0,0.08,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,1,3,0
1012,6,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1013,20,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1014,18,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
1015,11,26,3,0.5784615384615385,1.0,0.2,1.0,0.8846153846153846,0.0,1.0,0.0,3,26,1,3,0,3,0
1016,7,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
1017,19,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
1018,15,26,1,0.5298076923075481,0.5,1.0,0.0,0.9230769230769231,0.25,0.9999999999985575,0.0,2,1,26,2,1,2,0
1019,19,26,1,0.3502692307692308,0.4,0.2,0.08,0.8076923076923077,0.25,1.0,0.0,5,26,1,5,3,5,0
1020,19,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
1021,5,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1022,7,26,1,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
1023,10,26,1,0.43230769230769234,1.0,0.2,0.0,0.9230769230769231,0.0,1.0,0.0,2,26,26,2,0,2,0
1024,17,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
1025,16,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1026,6,26,2,0.46712820512820513,0.3333333333333333,1.0,0.08,0.8846153846153846,0.0,1.0,0.0,3,2,1,3,0,3,0
1027,9,26,3,0.4611282051280231,0.3333333333333333,1.0,0.04,0.8846153846153846,0.0,0.9999999999981798,0.0,3,2,2,3,0,3,0
1028,23,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1029,5,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1030,4,26,2,0.3677948717948718,0.6666666666666666,0.2,0.04,0.8846153846153846,0.0,1.0,0.0,3,26,1,3,0,3,0
1031,8,26,2,0.4387692307692308,0.2,1.0,0.12,0.8076923076923077,0.0,1.0,0.0,5,4,1,5,0,5,0
1032,15,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1033,13,26,3,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
1034,14,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1035,20,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1036,23,26,3,0.5784615384615385,1.0,0.2,1.0,0.8846153846153846,0.0,1.0,0.0,3,26,1,3,0,3,0
1037,19,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1038,11,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1039,5,26,1,0.4551282051282052,0.3333333333333333,1.0,0.0,0.8846153846153846,0.0,1.0,0.0,3,2,26,3,0,3,0
1040,18,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1041,3,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1042,21,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1043,17,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1044,14,26,3,0.5823076923076923,1.0,0.2,1.0,0.9230769230769231,0.0,1.0,0.0,2,26,1,2,0,2,0
1045,5,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1046,21,26,1,0.5454330704866529,0.1111111111111111,1.0,0.16,0.6538461538461539,0.5,1.0,0.5882623287981528,9,8,1,9,3,9,0
1047,11,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1048,5,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1049,24,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
1050,21,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1051,13,26,2,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
1052,17,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1053,16,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1054,13,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1055,18,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1056,19,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
1057,11,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
1058,10,26,2,0.49230769230769234,0.5,1.0,0.0,0.9230769230769231,0.0,1.0,0.0,2,1,26,2,0,2,0
1059,23,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1060,21,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
1061,11,26,2,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1062,25,26,2,0.5046282051282052,0.3333333333333333,1.0,0.08,0.8846153846153846,0.25,1.0,0.0,3,2,1,3,2,3,0
1063,13,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1064,25,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
1065,16,26,3,0.49830769230754807,0.5,1.0,0.04,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,1,2,0,2,0
1066,16,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1067,22,26,2,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
1068,18,26,3,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1069,19,26,1,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
1070,7,26,2,0.5246153846153847,0.75,0.2,1.0,0.8461538461538461,0.0,1.0,0.0,4,26,1,4,0,4,0
1071,20,26,2,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
1072,5,26,1,0.4923076923075481,0.5,1.0,0.0,0.9230769230769231,0.0,0.9999999999985575,0.0,2,1,26,2,0,2,0
1073,8,26,3,0.49830769230769234,0.5,1.0,0.04,0.9230769230769231,0.0,1.0,0.0,2,1,1,2,0,2,0
1074,21,26,2,0.49615384615384617,1.0,1.0,0.0,0.9615384615384616,0.0,0.0,0.0,1,0,26,1,0,26,0
