K,dwell_time,c_var_during,c_var_pre,c_var_post,trans_stabilization,trans_locking,r_pre,r_during,r_post,in_transition,mean_c
0.8569390282006901,0.195,0.029518337681183424,0.12941431468035935,0.09354854675779598,1,0,0.8276405233386283,0.8017229871035838,0.5086437361050948,0,0.33364032104454744
0.4810477208560884,0.34,0.13786127113234742,0.04378831447470397,0.09340681526927606,0,0,0.685168927208732,0.622295368438483,0.4955111146115025,1,0.44157787079305616
0.9366737639660504,0.0,0.016920282731652227,0.07347001079231667,0.005931843187508232,1,0,0.9628677528365044,0.9529277409841077,0.950204320403181,0,0.9026382139139243
0.6844007319076122,0.0,0.07221273278155178,0.12305439354197346,0.013102088651401042,1,0,0.714351495287513,0.9520893673076618,0.9450197832212212,0,0.8848739110863264
0.62616033898591,0.0,0.059249201399559595,0.03246594315977558,0.025773698456993996,0,0,0.6878139655301132,0.9889886943162409,0.986869548673831,0,0.8216432435555501
0.48853800321423013,0.515,0.09050573694587317,0.027337171632451567,0.02950970384104222,0,0,0.4462467636950094,0.6464587046704202,0.49330438202112425,1,0.2766426713399413
0.6360907072295864,0.72,0.03649665296048211,0.05092122269026656,0.03549197724110597,1,0,0.3824887314033134,0.5298636096888937,0.47782360917058336,1,0.2362806935434348
0.9924620145789241,0.0,0.025486278008779242,0.05909816321160262,0.008389590449287896,1,0,0.96018253418384,0.9529382804525903,0.9511125522809397,0,0.8897439752410295
0.07161128001328321,0.415,0.028772999706969914,0.04629946019363939,0.024136456955027637,1,0,0.3562168229793145,0.579908274720657,0.4472164822890575,1,0.2852109550938327
0.10870189294868904,0.81,0.04101386454886438,0.07084007681394644,0.06421591919580981,1,0,0.2558833520153502,0.5533930946775487,0.5632239909374975,1,0.4192487013543547
0.8136200056343647,0.63,0.04303105166044221,0.09440606977281901,0.06863790779389774,1,0,0.4575977491041501,0.5607829125629038,0.6144790926861939,1,0.44719797695131286
0.5022742012902605,0.54,0.086934135822508,0.06851011376219218,0.04378496450702958,0,0,0.5140790603938299,0.5894923238357883,0.4092855853014505,1,0.20342743061836258
0.42440067766071765,0.715,0.036812342005967585,0.06476059047758645,0.03648022515880597,1,0,0.43770591726748137,0.6397883554446974,0.5394164133191998,1,0.3792751562010842
0.9648957902754903,0.0,0.035879237819014455,0.03734468599818653,0.01122819587219034,1,0,0.8368006605578665,0.9103714042909202,0.8980166880960333,0,0.78373640358635
0.2790955706606223,0.425,0.07151432984380383,0.035560529005520695,0.03303050079449802,0,0,0.45260376636681277,0.52614046710935,0.37840448449388053,1,0.24386395027224098
0.45662764834582237,0.335,0.0447276263249785,0.06622063028545506,0.04604685085518831,1,0,0.4027631164873173,0.7289877510275808,0.580410323760741,0,0.412367324231891
0.09615108560559416,0.385,0.09787667236247864,0.036786668376063994,0.032383383165862284,0,0,0.45707079205699747,0.45768717860798275,0.47326146240641187,1,0.3053898209277955
0.7046720132539603,0.0,0.02903613714226646,0.06626910170897148,0.007398620804605351,1,0,0.9154574599812861,0.9326749461684258,0.9197896346332353,0,0.8441805338938727
0.4628465639082233,0.295,0.04324289430302592,0.05798417223817663,0.0653592974317085,1,0,0.9203973990435563,0.7646554690443201,0.8864148700663766,0,0.7356565968291798
0.7673115810286151,0.055,0.016684429721644006,0.06395733833486396,0.03461239540785916,1,0,0.9014148197999664,0.8260037007995532,0.6925822742811586,0,0.5491486879306381
0.5816759748339086,0.335,0.04995950091232646,0.04122594285094414,0.04576578404777624,0,0,0.7809148366962315,0.7655399338605666,0.7294378762942225,0,0.5559197425681154
0.22271264797159995,0.57,0.01753835909001127,0.07699482716824242,0.07419564996570764,1,0,0.4405963080612095,0.33156908697697207,0.5819629024932614,1,0.39736685150952405
0.18369503927079278,0.825,0.013344697892705077,0.06568700304626242,0.03809409269004621,1,0,0.4688577745045914,0.39253104222610075,0.17135016244460352,1,0.07297886599730523
0.8447784676634871,0.0,0.036874452439389784,0.11038090300481705,0.009043545158121613,1,0,0.7801030774192611,0.8978815368049717,0.878099162595867,0,0.7763653703041584
0.1368623595469073,0.505,0.05945797895650263,0.07116223489038413,0.04744610457322466,1,0,0.6145496247033652,0.612402648445465,0.33910859287887346,1,0.21562106441312942
0.49967088287542627,0.28,0.04418690314356445,0.05699198763340452,0.023749178740397944,1,0,0.29726885642524187,0.4414548277113379,0.5431450429491628,1,0.2887489534226093
0.15276765869149422,0.04,0.04288626270242445,0.058960313166359996,0.038922628235547374,1,0,0.504673159473277,0.21986865658886992,0.4339731010578616,0,0.16708235535557345
0.19437687381706537,0.485,0.10630416840133075,0.0361536572579011,0.11144369251930548,1,0,0.4222404289442935,0.7229112905624214,0.33450265417784586,0,0.24649229650779872
0.057120929135619836,0.53,0.0472879617051823,0.03223419282752306,0.027685545390747586,0,0,0.45192339471842474,0.310456019019626,0.14093018174062213,1,0.16826043045805553
0.4407247115738372,0.335,0.055140784109589766,0.04124138226505586,0.05108756341448718,0,0,0.6741283877959297,0.7812952821424791,0.7118310777796634,0,0.531945402530715
0.9033311391904777,0.0,0.026311086409476922,0.03444564062435577,0.012262735705120865,1,0,0.9467098986235635,0.9355914542062983,0.9290370384835417,0,0.7818185749358736
0.8782395743913477,0.24,0.02482570897688943,0.053240209507037166,0.06881259501210274,1,0,0.554024960352223,0.7892784969507599,0.49320251200703014,0,0.37656104232236554
0.4411225972946663,0.555,0.06118106416968161,0.012656075212728171,0.016775386198078175,0,0,0.4068939519182048,0.5808772123304021,0.47364332260763015,1,0.30631306571583067
0.4232295404847114,0.455,0.04840624650291864,0.08227733074955386,0.05462735049196137,1,0,0.7834423843879343,0.7088159302519637,0.6381799609519057,0,0.42368273295497555
0.1139128691354292,0.655,0.03571096855698511,0.08399676375943914,0.04334158715663508,1,0,0.25618510097720704,0.6053585042998786,0.2815987864251576,1,0.22090621454494364
0.45718225027329573,0.05,0.019807107490213714,0.08848634232573195,0.05460804727277398,1,0,0.9154838273192759,0.8427206872897309,0.6465891000617205,0,0.49688350679309157
0.21241310863361962,0.585,0.03471402715663599,0.026851793818374915,0.043393118342573984,1,0,0.5270748079252875,0.5541303306433396,0.44804691069295793,1,0.26663973177631034
0.1257872008340276,0.295,0.06899813131182873,0.03466853144997343,0.027562804287105343,0,0,0.4453428578543578,0.46756452418016603,0.4671769948205949,1,0.23514165075051705
0.5710449018203838,0.83,0.029296070293094098,0.056642630892738154,0.017027068005263143,1,0,0.3548756510300052,0.4697253152474437,0.549189150416739,1,0.3532370878487891
0.06589536688081443,0.44,0.03409315894380355,0.07043351303614978,0.055208421562749216,1,0,0.4737824732180472,0.5963506350189595,0.5719411209580674,1,0.43764386722942583
0.008838488649435927,0.36,0.06599607756827643,0.06923211032840906,0.03879182973601205,1,0,0.6110719338742656,0.7612100666955306,0.641206606928978,0,0.4338446933629615
0.27927993128845585,0.4,0.11488462796629331,0.10880757828324199,0.11435285929832006,0,0,0.6022807373475388,0.5231266742670031,0.6324500974996852,1,0.46554371554971824
0.32355666664087224,0.485,0.016119696849764706,0.06763343512803932,0.11034466761119154,1,0,0.19736979473484492,0.2648256897051516,0.6840884305252402,0,0.42296552124202813
0.06959022326067721,0.55,0.0451699063194334,0.07112739536794588,0.11042978523205188,1,0,0.33795225524947775,0.4270553308818997,0.5223140985211954,1,0.21298287716173456
0.3984038918983921,0.6,0.03999529341735799,0.0436537224741312,0.047444869477086385,1,0,0.463215549851481,0.4586479922242602,0.5596262930397312,1,0.30891543328742876
0.8901961192411212,0.0,0.049114039837729065,0.05968127658069724,0.013246194715888643,1,0,0.7931085210570219,0.9354491348086569,0.9291129745617817,0,0.8453526626278526
0.35868175870113383,0.545,0.015278186387473797,0.014880304360605712,0.01939161094779445,1,0,0.4968494970485305,0.5159210686712496,0.44808687902932537,1,0.2968213585572901
0.724940726406902,0.0,0.0363652458973661,0.14368950890923987,0.006419059011138845,1,0,0.8545227441581471,0.970954603819221,0.9683434677515419,0,0.9394145513135009
0.45470463464212096,0.48,0.07647506527137227,0.08748220363580901,0.054308415101968224,1,0,0.5530304210020744,0.4076267758939688,0.5507027574242109,1,0.33926338690968416
0.6386184729682685,0.09,0.08673762197749281,0.02815002093396275,0.0880412068798081,1,0,0.4897235051899609,0.8073846263718103,0.47592020031827476,0,0.3197689462411245
0.31923766953364474,0.37,0.10819673876053074,0.06143297178206506,0.027923097288991092,0,0,0.5012178582903479,0.5146927466213458,0.2875187776247417,1,0.14587087452516817
0.7169865899416664,0.52,0.08250454643657017,0.010734315220453972,0.04312653259685355,0,0,0.5170220476755284,0.5879898620655257,0.5352184556865864,1,0.39744474798534596
0.28035992828335754,0.535,0.05167319481501535,0.06432338951091636,0.02182312881268078,1,0,0.20821452027172985,0.48898460907764557,0.301379132270808,1,0.15110202170996245
0.09721968641206558,0.645,0.049859211368959225,0.059868323528241646,0.026120878759189618,1,0,0.42776047128806965,0.5886132144463039,0.4387950060329474,1,0.2794291075610197
0.5897745186826784,0.56,0.03353790369180608,0.017982797041302966,0.08448987297124996,1,0,0.7163113882262327,0.6788715409886622,0.6464474320128524,1,0.5523540014743592
0.9431592910588326,0.0,0.018816848319167304,0.02966616136014784,0.00450830980628465,1,0,0.8886248486494271,0.8648605299266384,0.8283806448364203,0,0.678624838051082
0.5289622496859636,0.615,0.07885605301670227,0.11815091316766516,0.1154660298526286,1,0,0.7232587796171656,0.4622946837237149,0.6281881300900878,1,0.47729477600389963
0.6981711536921013,0.57,0.023477239084509136,0.027445284779785944,0.019917004527835777,1,0,0.6063243026630882,0.49337258345988394,0.5425485264161525,1,0.33481926199721773
0.7355325950020359,0.265,0.045261591296659694,0.02214796978562759,0.07524408722610042,1,0,0.6724232345562774,0.7683421173768491,0.5119862948414168,0,0.27947952873561294
0.5499199975641673,0.495,0.09468202311410094,0.05721608341042523,0.05239583830655408,0,0,0.707516548940488,0.46176661453837936,0.6806483204329384,1,0.3762459425407487
0.2182920642551649,0.565,0.05667850799126063,0.01847574108502706,0.06371124265263615,1,0,0.6085061504638177,0.600309566088484,0.6366043656701227,1,0.4576975177461257
0.7168812755577275,0.505,0.019878438411256447,0.04813946298029089,0.07452783196477368,1,0,0.39303508580481217,0.32882622774740805,0.520327953496938,1,0.28699644503285665
0.30647222218612924,0.0,0.007681815344183062,0.0181561911197294,0.024020724411906003,1,1,0.9096062325392692,0.8660166544374077,0.6936559901460752,0,0.6381916336275826
0.04484866430610834,0.84,0.030365354618455454,0.14619555266162454,0.029339746398095043,1,0,0.5584365804602478,0.45730540606135234,0.26247638638519344,1,0.1523053771560998
0.1924617640689973,0.545,0.0775108618212225,0.042357157844975124,0.04623511846313365,0,0,0.7038332518487619,0.449413365337835,0.43181910407733437,1,0.21487388826907516
0.8840663443383974,0.045,0.012602905839842807,0.008157584673041984,0.024527770123470953,1,0,0.7946029037638751,0.8219814700680413,0.6717846602341261,0,0.5766546995196205
0.8737492076357112,0.0,0.021777231576618903,0.059205340683661095,0.007076093996324138,1,0,0.9537989293896165,0.9443096163268333,0.9397578701302727,0,0.8754751651272431
0.27401138577249207,0.225,0.051996233359851436,0.06867485965987243,0.05874478145020316,1,0,0.4698263925921488,0.7013425388280726,0.570359374577398,0,0.45233619801435165
0.4531899758916813,0.0,0.014087666991611833,0.04254132663160274,0.03040419386175632,1,0,0.8904034266417049,0.859847658283016,0.7414098152746461,0,0.6147596655223694
0.13523668438310377,0.295,0.07125518089256612,0.03076094349725784,0.034023852659612004,0,0,0.36309110882299944,0.3473409120641573,0.24237708587006732,1,0.13139828204208517
0.7561796771294834,0.19,0.014236186625048169,0.035458532417332524,0.04706255831416273,1,0,0.8359391234842594,0.7719902720597872,0.8740507119243898,0,0.6818474925331607
0.7254803423005225,0.0,0.028073772162956593,0.018790181611265878,0.014829526769707745,0,0,0.8852480594600778,0.8639049323042249,0.8027394879385787,0,0.6760268159353295
0.4387706693971284,0.32,0.0621640994098932,0.05028029132009362,0.03871783680171152,0,0,0.4191875977426278,0.6612736698262952,0.5158741940999871,1,0.3366539623761848
0.4943414922682391,0.445,0.07596303365903524,0.04441316030152287,0.02853693713119409,0,0,0.19756858283447096,0.7054421918185931,0.5048299427344999,0,0.3277751712627207
0.7219016607135845,0.0,0.02362890692134695,0.06231071675338531,0.006681148546600957,1,0,0.9491089047513981,0.9414828955107538,0.9332605796558675,0,0.8661553607205938
0.03567077966158638,0.745,0.041600195259788746,0.08249990798971461,0.050362812098934825,1,0,0.34068651027295527,0.5343815493346151,0.3862870225621943,1,0.25658465774364914
0.4484050901156156,0.245,0.03321972250221439,0.03172941035073099,0.03648105586680526,1,0,0.5618326575765049,0.6380026240843384,0.5855820237300295,1,0.41894186400196953
0.25089998211798226,0.325,0.03490268926603301,0.02620272759522863,0.03553785917729334,1,0,0.398702331524926,0.28977843885624566,0.5410138530472525,0,0.26026548464785765
0.7865339225577656,0.53,0.01944141340174566,0.03675015798075845,0.012197860796807803,1,0,0.7087440925054564,0.637502556759862,0.5811442003913104,1,0.40332641987992357
0.5435032730250456,0.475,0.03675215088173095,0.03307896465859101,0.03748189798573711,1,0,0.5489427958548093,0.6241089649978483,0.6273925200608638,1,0.4553124425210175
0.66468471980887,0.555,0.11100255425270286,0.0369471303947126,0.08454754423768722,0,0,0.6962652770122923,0.6216605153802175,0.5581594856707887,1,0.45649240253189094
0.347083032766328,0.545,0.0532533533481913,0.033712923432059234,0.023606563423730773,0,0,0.5485473511693583,0.33727416258517956,0.2509605232804892,1,0.16913362454059497
0.2403048519219384,0.505,0.07489361762909896,0.03148498010429177,0.05253469671895336,0,0,0.444322143894896,0.6852429664871715,0.3387807958342904,1,0.24201140942057336
0.996629379660022,0.0,0.050617736461743064,0.16159573981835876,0.008211733488187828,1,0,0.8592693452801707,0.9771146116001097,0.9767224392955393,0,0.9480814562845342
0.860335313206972,0.925,0.06128584477418107,0.018379675789173298,0.07150382806458122,1,0,0.7082043593299552,0.42850939744538863,0.7183351891682223,1,0.45797594642376466
0.6336402726338124,0.335,0.0467848432341856,0.03786634354534317,0.025836125066215465,0,0,0.6921541856667731,0.7650444384422497,0.793812349601735,0,0.6116155589958472
0.7419034556878307,0.0,0.03829577079546036,0.043636244438617425,0.01671131000943285,1,0,0.9043832458571482,0.9412315166101037,0.9322425409186518,0,0.7700928441064911
0.16118395748276126,0.285,0.06397079907794377,0.028644402385694955,0.03622625700759784,0,0,0.4331189982118708,0.6002118138133369,0.5174880097286381,1,0.2945344039975071
0.19344389965942976,0.135,0.22363570904242247,0.04254854748802532,0.09673345606525487,0,0,0.3077266063361291,0.8026765934350183,0.5870305911536701,0,0.4156747873012405
0.6280688135726047,0.69,0.07607869410744188,0.036131193395857096,0.0792238760777562,1,0,0.5921669996208763,0.6147565279963031,0.48621444081485654,1,0.3605360628685288
0.08771603198003419,0.54,0.08073754959831568,0.02218572783600958,0.03895333962850475,0,0,0.6709033262357929,0.5030206905623062,0.16752007627363766,1,0.1240262415581168
0.4001346655434489,0.73,0.04982384313269081,0.03323600984863886,0.01717054402162488,0,0,0.5304024603239594,0.41141457438791035,0.5063104209914868,1,0.2700547278802932
0.1424725042129139,0.445,0.050012018960376096,0.022201304847223796,0.03075465271249882,0,0,0.5000300357400321,0.5104878921847483,0.5453278829211851,1,0.3432682483968531
0.7179278025316563,0.0,0.05448791943207198,0.042914319473314,0.02295157281411854,0,0,0.7663554044587162,0.9797846890919365,0.9778194996925722,0,0.8335290645779407
0.5098757753745832,0.0,0.01666806894099371,0.04613445021974261,0.019098585282429918,1,0,0.8960375824904192,0.8617643415194991,0.7520624943877707,0,0.6348621883224607
0.14414276477683818,0.705,0.04304148151522822,0.06557960777335094,0.027959104358273337,1,0,0.3441517053130656,0.4233691931199446,0.4230885015105063,1,0.2500464384043485
0.6609469244194409,0.5,0.10012348397207424,0.0837822105300698,0.1475569923057877,1,0,0.4905676907667693,0.6668516339714902,0.7635258252829606,1,0.5946141891386281
0.01607971603591729,0.375,0.021598465410144468,0.036388933808269,0.025639998426114422,1,0,0.2542973544111076,0.469830731171661,0.3007738162285207,1,0.2587487926080969
0.07413112029122448,0.56,0.018912003500385285,0.007883843720070416,0.01843717511291782,0,0,0.5507418695510772,0.42386134081149934,0.32837561630110507,1,0.24135249035177844
0.7124691660681716,0.64,0.07215676086313402,0.029982192688528413,0.06731644953298249,0,0,0.6193140946095063,0.653981494928256,0.42652344804723136,1,0.20550312367680976
0.42314561893538094,0.63,0.07305063431776415,0.08727360113114752,0.05021427884392698,1,0,0.7825831628385356,0.5842695278586806,0.5942756660610731,1,0.34915701356338363
0.10707205452571833,0.475,0.04145847557498443,0.048603237801038486,0.027691033699506536,1,0,0.386291259852709,0.41356328033482315,0.3175559308786426,1,0.17584249546307248
0.3876213845778492,0.785,0.0867748110384542,0.07595521678627827,0.06852708714720948,0,0,0.39486031944925415,0.5756969115078912,0.4110141234524513,1,0.16343378997095262
0.6695239092399096,0.275,0.08256190190254997,0.05710219991259578,0.09223627216003288,1,0,0.6009478211152228,0.7208471948655153,0.6435525477725803,0,0.490207678507971
0.49325257188083393,0.35,0.04597480449925661,0.033122400831707484,0.04006941509768702,0,0,0.794681426639388,0.735335824671484,0.6544245034377096,0,0.5209027264661806
0.4662752574141358,0.0,0.022090495603302646,0.051969665350425465,0.046606868413787694,1,0,0.853927326205298,0.8523233700309464,0.7059661942141358,0,0.5249190534656744
0.11422823942891258,0.6,0.041716301572126226,0.06907108882760161,0.058372302985042195,1,0,0.3499258663692977,0.43097737827595745,0.6036593195571381,1,0.402883617567648
0.23809575060988342,0.41,0.05312838283044776,0.047568041101555165,0.047536553129886236,0,0,0.3541985610404453,0.5645535012004488,0.2644164123234841,1,0.136442799142538
0.06988777896978848,0.595,0.0360147839537909,0.04067943259813498,0.03094044473490871,1,0,0.4448317840015681,0.41477636156780934,0.4111500405419625,1,0.2033867837325112
0.54568525082498,0.45,0.03861968174252701,0.06305672432996855,0.034393210672349885,1,0,0.818369657419437,0.7538397559705693,0.7612426267851585,0,0.624822609198698
0.7380981660546888,0.315,0.07761251560642826,0.10745524810467437,0.06118482740760121,1,0,0.6113013792021378,0.6582439241083481,0.5299866009450074,1,0.34884920719794843
0.643263744220126,0.33,0.02910141578507663,0.04046932518209876,0.02891995736301024,1,0,0.8206634791821413,0.7345607561963639,0.7234049203505943,0,0.5470970746252241
0.5097480864328348,0.67,0.02932854698628614,0.0323500463660626,0.04130078586211211,1,0,0.6925330817063357,0.6118590056811058,0.49613629209171106,1,0.36569599859722257
0.33643851323351026,0.85,0.05950524316485355,0.05527434161899426,0.022359803135639414,0,0,0.48736914192370934,0.4556578783134067,0.44656962559303026,1,0.20941174282043692
0.730161410818256,0.66,0.0791108294911253,0.05185306603682127,0.08149241170088778,1,0,0.5790683272186129,0.5758467373615548,0.6403397603569965,1,0.5110584767677853
0.6965789792534183,0.0,0.05299295802183047,0.08916748887368534,0.016124631094530703,1,0,0.8511117019277153,0.9012935509245591,0.8686172859589197,0,0.6929475837664805
0.987208839296541,0.0,0.04103817981391658,0.11206335299384002,0.011672783595336059,1,0,0.932635868213351,0.9303956748217572,0.9255968753887884,0,0.8442319744587433
0.9236882817600827,0.315,0.044731918276378915,0.023397889365141505,0.058403536878999324,1,0,0.8198815270750801,0.7537896800797074,0.5126816581284597,0,0.34380306910516817
0.34162533517120375,0.375,0.06259734062818231,0.09430048750721862,0.016420259992422227,1,0,0.2855373944236813,0.5005385114777787,0.4465714608912397,1,0.228756321118953
0.013511147700036474,0.4,0.09484750096277764,0.06636171372116563,0.08655332456447007,0,0,0.1670745642044842,0.7129867204702002,0.3924554327354288,0,0.22246893472799395
0.9344364411546675,0.0,0.020562908639244964,0.1020200689231982,0.010588878853775635,1,0,0.8230357731160677,0.8777819919173026,0.8506982461126789,0,0.743369074821981
0.916765269708939,0.165,0.021803456865059936,0.03199385765738079,0.03956548789885433,1,0,0.7816301040794722,0.7941606379375287,0.6469340786759946,0,0.5249046442471647
0.7565759778896604,0.215,0.04164927178032454,0.10294970969814664,0.12329198670666792,1,0,0.8552550949659606,0.7943922375275265,0.38807945827763146,0,0.1968943979013531
0.03165856860260685,0.47,0.07768038918297997,0.07550154440021116,0.07828748019315997,1,0,0.7192902413467277,0.7182493202478171,0.2787656280808372,0,0.1485758319381654
0.7806091312635275,0.275,0.0402358487878574,0.017119911142579373,0.03863484214314446,0,0,0.6181424409712913,0.7566452567377029,0.6431140917725651,0,0.49659109535517587
0.056937538732978465,0.13,0.13275149114194684,0.05364336896876999,0.03751690469882449,0,0,0.39083570561737124,0.5065198602801414,0.11820034469551345,1,0.053300249435544976
0.8428282653251012,0.775,0.03177146628763545,0.05426913746322893,0.0903510986115483,1,0,0.3426104539827387,0.46740823020660427,0.7134261438620025,1,0.421464984480722
0.6340020443887927,0.605,0.04369653873889342,0.11212661594215595,0.041902954710202625,1,0,0.5550310009684589,0.5329008651092466,0.41672280642928605,1,0.24234243316788726
0.7762570357741986,0.0,0.025162405541342105,0.04814008508660529,0.013984355836815239,1,0,0.8160663035552985,0.8433501371916458,0.7828501652065329,0,0.6447963372667801
0.5306492140533553,0.435,0.04655136357884357,0.05226419076932279,0.021501840335376648,1,0,0.5336950090968503,0.6187887276942292,0.5727659773894519,1,0.40859284770308946
0.6765265363092254,0.26,0.061867635476218034,0.054651683174184944,0.06102833564305291,0,0,0.7558812285441815,0.8035158426170832,0.7381197042615153,0,0.6212687868372458
0.6739382487353724,0.375,0.055106255626181995,0.052931866574811366,0.05204454591960877,0,0,0.6505328808915333,0.5970343239846009,0.5514935050103442,1,0.3978585870483982
0.08828283732750308,0.31,0.036801884532167296,0.04436477326861622,0.02197178057951579,1,0,0.33871935078345056,0.4724302063556153,0.6950141971864066,1,0.3562949444515434
0.12850286220830343,0.74,0.031758154224755565,0.06054643036996691,0.04944631364614609,1,0,0.365631545558133,0.45338011245960613,0.43335824770924336,1,0.2382693396380199
