sim,transition_type,pre_shared_c,trans_shared_c,post_shared_c,pre_overlap,post_overlap,pre_c_range,post_c_range,fragmentation_change,shared_survives,reorganization,pre_order,post_order
268,closure_reorg,0.53696558501469,0.4885447927576197,0.3089618251100703,0.8139759696303377,0.8124666974349359,0.41961253344444094,0.3479775692280629,-0.07163496421637805,1,0.4,0.6127763229019526,0.5520663493566643
269,closure_reorg,0.31080596759674506,0.26798858483529353,0.5153883212656115,0.8451291659225773,0.8618369397534235,0.3010734292673018,0.3010887801014377,1.535083413589655e-05,1,1.0,0.42535002829423313,0.8058321674570071
270,coupling_weaken,0.6252006263004162,0.6473828689711447,0.4015252471508507,0.9134242894183409,0.7673291741191066,0.19690355854623975,0.4241610017375389,0.22725744319129915,1,0.6,0.848348535482045,0.5439322025863069
271,coupling_weaken,0.745436196947125,0.7817221897942117,0.36308548914538236,0.9929646523859312,0.9395678483950324,0.0136755803451315,0.13125312447952237,0.11757754413439087,1,1.0,0.976096632748546,0.3267856861653013
272,topology_change,0.33235955305805726,0.3735613990531727,0.44738967162349774,0.9543288650812007,0.880821483036813,0.14164796359494664,0.23352641559376947,0.09187845199882283,1,1.0,0.6997784042773487,0.5430203405829184
273,coupling_weaken,0.8279655808734422,0.8509366541343781,0.32091924995137594,0.9880908688790885,0.8865961656305396,0.027024086195991837,0.27396732700846527,0.24694324081247343,1,1.0,0.9650529201284703,0.6418737936989218
274,coupling_strengthen,0.4519766517920255,0.42176419068626175,0.7823504724470269,0.8589210771266275,0.951403306035545,0.35481720536173345,0.11424345785849532,-0.24057374750323812,1,0.6,0.5575840333399306,0.9164685585878675
275,topology_change,0.7982177617273817,0.831047048611741,0.9436106398626248,0.9756043941136074,0.9869344590841406,0.051555335835253624,0.031833539788832854,-0.01972179604642077,1,0.8,0.9634491536361024,0.97660513212824
276,fragmentation,0.39503375024462717,0.41008531506800616,0.2987827985144959,0.8828333560469702,0.9308895471525456,0.23974943701381957,0.10957901765038552,-0.13017041936343404,0,0.4,0.7669493154620226,0.28492061340983904
277,topology_change,0.3255679597184842,0.294517133847631,0.3440985643610094,0.8964986031734048,0.9031356265262538,0.21851107723469063,0.16080851815253064,-0.05770255908215999,1,1.0,0.38784190316734174,0.28134820934041643
278,coupling_strengthen,0.43590905082953163,0.4287560083272699,0.8291866556285222,0.888665114999834,0.9551086870057097,0.27861468885246776,0.08953453241532716,-0.1890801564371406,1,0.6,0.6466755667680257,0.985447167953177
279,fragmentation,0.3162520678965352,0.36242772626589337,0.23145392825191743,0.8824418659250359,0.8855727246979991,0.2518711306384095,0.23579619938729385,-0.016074931251115643,0,0.6,0.5913930326993235,0.5461022080414459
280,bifurcation,0.5006327643559998,0.508975183714031,0.48895643756728496,0.8930011161350739,0.9453310889264892,0.23966406359294778,0.10540290073308473,-0.13426116285986306,1,0.6,0.791252334005941,0.8580709399959386
281,coupling_weaken,0.4092531449236183,0.43547502061208976,0.33164175355878467,0.9334175543265189,0.9118620107859414,0.10355447857337302,0.22488095002733274,0.12132647145395972,1,0.8,0.6231021500203933,0.5403521027166588
282,coupling_weaken,0.610017449413533,0.6192904003768699,0.4489274722228808,0.981261595101133,0.9835343034759437,0.03506916063440968,0.04490937393643463,0.009840213302024947,1,0.6,0.864435341035984,0.2514969709162026
283,bifurcation,0.46866366119764913,0.37804338870135196,0.4569746551875026,0.9672542994750694,0.9731568894836079,0.11896948583146227,0.10046904777700655,-0.018500438054455726,1,0.4,0.46925437514637414,0.5201467372403485
284,coupling_strengthen,0.21687519226559726,0.1871230127239689,0.24099972729782035,0.9513395950493961,0.9706701663480025,0.07469994963237891,0.03730432326094962,-0.03739562637142929,0,0.8,0.23022032696882802,0.9429437580053814
285,coupling_weaken,0.7502441130371038,0.7617995424294878,0.3689276796395411,0.933703714062817,0.9012332519128528,0.14851460780635772,0.18419862017104402,0.035684012364686296,1,0.4,0.8922870870910988,0.4562884680353008
286,coupling_weaken,0.788441237175826,0.8061244617642563,0.25976730076276644,0.9682728256702343,0.9323456935708936,0.05931641157894729,0.13865469596838748,0.07933828438944018,0,0.6,0.9415299000528239,0.37966372496090933
287,coupling_strengthen,0.3793834864066929,0.34108271552682834,0.7537795217102621,0.8941198296318531,0.9884540215631903,0.2505805686616587,0.01808724370704884,-0.23249332495460984,1,0.4,0.3717950758767805,0.9883742937294224
288,coupling_strengthen,0.09560108609750723,0.08268755553262463,0.7988874046735187,0.9470482130100276,0.9840069050588339,0.09973000205302202,0.03140765349031083,-0.06832234856271119,1,1.0,0.21372379159999824,0.9515570504306341
289,bifurcation,0.46185763290487636,0.40438293023153526,0.47143310470158134,0.9248888813034042,0.962763553008001,0.17451754396300784,0.06172955823052867,-0.11278798573247917,1,0.4,0.5755294523365027,0.8765226488738646
290,bifurcation,0.5700690259445679,0.5825944983398266,0.5085616799965965,0.9604631867911381,0.9368501814016444,0.07454225549995008,0.13460495712166398,0.0600627016217139,1,0.4,0.8378461018630464,0.45397148443964785
291,coupling_strengthen,0.15573825338486488,0.12708880495093533,0.800739354107064,0.9343155733036963,0.9755641101866982,0.11110390074847608,0.04325889171015895,-0.06784500903831713,1,0.8,0.22321481557291123,0.956657166456082
292,coupling_strengthen,0.2798313075869737,0.24351965004829906,0.5201114971902188,0.9597195637205871,0.9458079257475948,0.06215010712815028,0.12800275922210447,0.06585265209395419,1,1.0,0.3713781230274541,0.650233334735641
293,bifurcation,0.38871132263506764,0.44232761048612124,0.39301096719696615,0.9701693060231481,0.9509150522353137,0.040599738009188646,0.08790079316481553,0.04730105515562688,1,0.0,0.8450135852717495,0.4313376279800512
294,fragmentation,0.7253171326830097,0.7563201708246495,0.4067248971550197,0.994506130259803,0.977875084675224,0.010504659864003285,0.026762701979256953,0.016258042115253668,1,0.6,0.9838814617091995,0.13216001420877727
295,bifurcation,0.4748041667133276,0.5173462520891726,0.362955962755779,0.9634778700877805,0.9340869131368875,0.04872289777469724,0.09561709434281007,0.046894196568112834,1,0.0,0.8451085623466096,0.36210111757747443
296,coupling_strengthen,0.43235299625636403,0.42063083754286695,0.6757774771819777,0.9366994958665115,0.9858921803950602,0.156779027922128,0.029796105516079918,-0.12698292240604808,1,0.8,0.5340093732009678,0.9413878474089441
297,bifurcation,0.4687661770251757,0.39550844635146454,0.488048032506579,0.9596555129368437,0.9766957727429142,0.1012170197419302,0.07249529513153002,-0.02872172461040018,1,0.4,0.36494192974497236,0.6438268894416764
298,coupling_strengthen,0.20713996527106315,0.15322309083149144,0.6834343862975257,0.9508540850105724,0.9567375277881792,0.065874161986397,0.08113006592772509,0.015255903941328086,1,1.0,0.12521858918768752,0.8652404131359741
299,coupling_strengthen,0.24584151959601747,0.23283347479979372,0.7145812593218891,0.9079297222050731,0.9422633869996714,0.1757170292741025,0.10561792694968586,-0.07009910232441663,1,0.8,0.4325858374478225,0.9708223238381083
300,closure_reorg,0.47953338917458743,0.4534758191588631,0.42058702832812517,0.8473832175126219,0.8266206740959368,0.32155196201107095,0.32420805447150713,0.002656092460436188,1,0.0,0.3775543101810143,0.38995370049111505
301,coupling_strengthen,0.24272448947701147,0.20754096633209465,0.4938372238695791,0.9181435190690166,0.9159923608515649,0.11638381257494035,0.16147662388447304,0.04509281130953269,1,0.6,0.28964439697650984,0.62422392990399
302,topology_change,0.34492903246771245,0.3692699318000323,0.3519246453278406,0.9880601458878695,0.9826188827248215,0.024146253445001653,0.042123343472979025,0.01797709002797737,1,0.8,0.6636579123284032,0.37172584120643803
303,coupling_weaken,0.7573482163341478,0.7741410722673256,0.23242958465219113,0.9721768707761821,0.9100733480665855,0.060328665696139705,0.12963504229324954,0.06930637659710984,0,1.0,0.9163715786826444,0.27311689363591296
304,coupling_strengthen,0.206285585337208,0.16970731308734666,0.8185014111502079,0.8695185814176867,0.9569289702186698,0.25529122496796486,0.07838435772392349,-0.17690686724404137,1,1.0,0.25978771208235335,0.957437899774054
305,coupling_weaken,0.8130399480810669,0.8351508167617809,0.372102906785179,0.9466341134086887,0.844974203081135,0.11574454897021647,0.3477806394487353,0.2320360904785188,1,0.8,0.9463611781011453,0.43412087508921343
306,closure_reorg,0.28254108699443203,0.3240320025193867,0.44776681002909924,0.8164247875787441,0.8583384593508816,0.4532970197514323,0.28087135571447297,-0.1724256640369593,1,0.8,0.6249435359013531,0.3490663546915907
307,closure_reorg,0.45714144186862327,0.4961759977841966,0.5555782325139251,0.9069140544499342,0.8753193958536579,0.16311246593704537,0.21968239726124333,0.056569931324197964,1,0.4,0.7016145736044457,0.8513993520925831
308,coupling_strengthen,0.516799864857919,0.4911923825763559,0.5443619350406682,0.8981448950368502,0.9136150540550871,0.1928969013841466,0.2194456632038133,0.0265487618196667,1,0.8,0.3717711572571937,0.7408738751883098
309,coupling_strengthen,0.47997172214160444,0.4910781706389893,0.6284010416272889,0.9510269667621739,0.9464703509396233,0.06631752330484153,0.12883619290354997,0.06251866959870844,1,0.6,0.7072778734507524,0.8036365282187485
310,closure_reorg,0.5280245409435886,0.5847973274062253,0.6342109290311806,0.8686412126992671,0.757685262182545,0.30238813551060423,0.7158750463230407,0.41348691081243644,1,0.8,0.7504571244991485,0.6536465589587102
311,bifurcation,0.4826912498365009,0.4222011060701776,0.5571654428401748,0.9252880135291525,0.9563457359173543,0.1545833249605298,0.08174828542038626,-0.07283503954014353,1,0.4,0.40248382700908925,0.7541669141569202
312,fragmentation,0.896412591813807,0.9175000523258585,0.3272549217391362,0.9842179773223957,0.8690809177586631,0.02848871969213085,0.26150371223108115,0.2330149925389503,1,0.4,0.989448258742906,0.17608039417629143
313,coupling_strengthen,0.3102373107315641,0.22535237612000522,0.8039342662231322,0.9009395919983165,0.9415133003079468,0.176046505273343,0.13055294330484024,-0.045493561968502766,1,1.0,0.2382855009715242,0.9249625110315618
314,closure_reorg,0.4262488722980527,0.3382437368363005,0.38409463502124963,0.8914276614423146,0.8262929632501737,0.25394556071764673,0.4624279612774062,0.20848240055975947,1,0.0,0.36949139882594095,0.4014720851072228
315,coupling_strengthen,0.22668014153577148,0.24137470900707747,0.3889493154052416,0.958101108390143,0.9766782648343808,0.09892147191857481,0.05291551614750656,-0.04600595577106825,1,0.8,0.6150347257371538,0.676650958091345
316,closure_reorg,0.5530100166343386,0.5530856563286819,0.7554397097579012,0.8218024836590544,0.8284364906476726,0.4965030610967418,0.5206330249084463,0.024129963811704513,1,0.6,0.6638773587574177,0.7966279034062144
317,fragmentation,0.5439112415623919,0.60133910365456,0.22527783712070837,0.8990884850441624,0.9184777534315177,0.23064797696496292,0.11374236636439322,-0.1169056106005697,0,1.0,0.8888040656366047,0.1866712448004597
318,closure_reorg,0.4657757994242524,0.44997548486062244,0.4996694537329321,0.9106755137663664,0.7660009824806482,0.2330060822364139,0.5290147052659024,0.29600862302948855,1,0.4,0.6632505626251127,0.5768261239324355
319,coupling_strengthen,0.3500819300837257,0.29159270085828193,0.7497338589947237,0.9487074484623571,0.9379844855517132,0.09888913612896372,0.109566292486311,0.010677156357347284,1,0.8,0.4668186086643803,0.88160382855604
320,coupling_weaken,0.8177941201530311,0.8333550081923349,0.3344425667443295,0.982940151470145,0.9188461713064477,0.03860116802163627,0.14678504803317025,0.10818388001153398,1,0.6,0.9457631812825439,0.25827177759737846
321,fragmentation,0.8397346014385428,0.8434104961330726,0.3524070581013702,0.9693876929692515,0.9136923786414379,0.0572407220556731,0.23541911364400597,0.17817839158833287,1,0.8,0.9260517068233327,0.613256614018582
322,fragmentation,0.6906102975378086,0.7012499779529763,0.4156345495748636,0.9482233104231337,0.9166214209075887,0.09664373876693699,0.1970266029501208,0.10038286418318382,1,1.0,0.8628362640932099,0.6845518863288723
323,fragmentation,0.5012231193225358,0.49737712166667686,0.3736468534799247,0.9122235516413533,0.9078419755800221,0.207910796373581,0.1722813881660628,-0.0356294082075182,1,1.0,0.7218943328347663,0.5578865468727363
324,coupling_strengthen,0.18645921803477794,0.21152112249820906,0.7882127408058026,0.8979813452800428,0.9563055281906648,0.21193927776344243,0.09247820788475614,-0.1194610698786863,1,0.8,0.4552327911050139,0.9071412611880053
325,coupling_strengthen,0.24530425366577355,0.21323779148201283,0.41421055325224315,0.954733047218591,0.9448345234763291,0.08558536499231789,0.09686425526940334,0.011278890277085452,1,0.8,0.2333553996330319,0.8590896152058
326,topology_change,0.5060958702087475,0.5180779379626103,0.6289892143177317,0.9135703320771057,0.9564008553305196,0.218315027703201,0.11652871936258513,-0.10178630834061586,1,0.4,0.6765892700537596,0.8301425618807996
327,coupling_weaken,0.711660954196745,0.7171191088156325,0.42038806880227786,0.9697856539355676,0.9589981141070828,0.06947148497933886,0.08424423465278585,0.014772749673446994,1,1.0,0.8719537721021483,0.7762585719415307
328,closure_reorg,0.22553192902962724,0.22461166498723112,0.35000784152406866,0.9132519502675508,0.8261797925025803,0.18825517908708794,0.39745460607680666,0.20919942698971872,1,1.0,0.4324104002412362,0.6521093885259585
329,coupling_weaken,0.7487673239881348,0.7493786173834834,0.30199200787081204,0.912745996878607,0.9173694166192495,0.17444073704481966,0.13312377173961798,-0.04131696530520168,1,1.0,0.870745300022021,0.6723839075003686
330,bifurcation,0.3309660567405965,0.3245337113891468,0.4963283035474259,0.86521421186882,0.9267251677303283,0.2911753405931157,0.1359488948018397,-0.15522644579127598,1,0.6,0.5843196743032005,0.7841410249173603
331,fragmentation,0.6658240408959896,0.6362275371582491,0.15949902708734193,0.8045511754518784,0.8898245497518987,0.47175099485499117,0.2266671045704562,-0.24508389028453498,0,0.8,0.7693956247039533,0.21006221845835252
332,topology_change,0.6477847399744878,0.6017565149180516,0.7013531716611443,0.8883024528938576,0.8671021749857359,0.29916087272315944,0.3519891664501701,0.052828293727010645,1,0.6,0.7427597236776975,0.7653925265745312
333,coupling_weaken,0.8838096390548291,0.9032363533067763,0.743265797721623,0.9973119842782329,0.9630248545655373,0.004855319122669566,0.08382724585404888,0.07897192673137932,1,0.4,0.9917784410765752,0.764603791398709
334,topology_change,0.4659667926812171,0.47847183713794456,0.28722525984061065,0.9766698865790504,0.9790447247313712,0.03643534161486578,0.04114388023009119,0.0047085386152254105,0,0.8,0.7930357119139018,0.4184414312878681
335,topology_change,0.4874888773709392,0.5238274530880438,0.33545364503248687,0.9339125504878086,0.9615664983184788,0.10219615798846582,0.054947317791813055,-0.047248840196652764,1,0.6,0.8548010775414581,0.774772096539191
336,coupling_strengthen,0.33055722866869247,0.31025012415847775,0.40670185555146077,0.9794882245629783,0.9390378028719865,0.05158900468994582,0.12375987255006721,0.07217086786012139,1,1.0,0.38257295206643166,0.41162968327046007
337,fragmentation,0.6796539941776281,0.6896418536214479,0.3950778172826418,0.9484624281453155,0.9796847570171179,0.08579728269497822,0.03865908022580061,-0.047138202469177604,1,0.8,0.8961317290113068,0.44947464656475467
338,coupling_weaken,0.3776540372913493,0.3675118071790159,0.30143761193558866,0.96023036563203,0.9537705807091853,0.08189233471991375,0.06134683071695496,-0.020545504002958792,1,0.6,0.5637994673171309,0.349530546005062
339,fragmentation,0.4142412771572578,0.4513337329010721,0.3178711599519984,0.9131510011120965,0.9575068475296107,0.17416084207673543,0.10276882794834036,-0.07139201412839508,1,0.8,0.9508776797440519,0.3890262644342281
340,coupling_weaken,0.6489447758714314,0.6738610170950455,0.2046802806342809,0.8892259133282958,0.925713994732797,0.24280690886023237,0.1641846448815414,-0.07862226397869099,0,0.8,0.8715744511004765,0.4449370884619408
341,closure_reorg,0.30034279107211065,0.36181538883654096,0.44028190667057454,0.8788999641284816,0.7354750467015141,0.20527377400714378,0.49447212994904277,0.289198355941899,1,0.4,0.6325583960110779,0.6187515112143336
342,coupling_weaken,0.641785646823449,0.6570289926323788,0.4457036699740687,0.969569718849168,0.9618714718422223,0.07560983135095645,0.06728321413078697,-0.008326617220169474,1,1.0,0.8688942740225201,0.8796345510560457
343,topology_change,0.6559578889479799,0.6448636061998398,0.4445918763590389,0.851227844375003,0.8343436528244118,0.3471240522786332,0.37341957969428824,0.02629552741565505,1,0.4,0.78910481457791,0.5935859679986595
344,coupling_strengthen,0.36135254317380683,0.34188003247434495,0.40183078741749206,0.9773847492191376,0.9784876346245334,0.05568256820227935,0.04931740098707171,-0.006365167215207634,1,1.0,0.3095258634111751,0.6710753591255444
345,coupling_strengthen,0.2697403692430943,0.2345335101520812,0.6691943291631444,0.9557071132370402,0.979858235921034,0.06744445891053191,0.046647657788115415,-0.020796801122416497,1,1.0,0.192260514103481,0.9033753808794649
346,coupling_strengthen,0.34893186531822984,0.419993054335639,0.8077686518716289,0.9156082517018882,0.985815559788003,0.14179274116158547,0.02850920097242815,-0.11328354018915732,1,0.8,0.8676229406198387,0.9632356453062438
347,coupling_weaken,0.5915302959720682,0.6362805838125838,0.41698545514483665,0.9832030672048582,0.8963947030439581,0.038458124635581625,0.21063014131295438,0.17217201667737275,1,1.0,0.9525115535148817,0.6859555688781243
348,closure_reorg,0.31138538677360666,0.3341154723497444,0.5312609353991252,0.9039093467559869,0.7620174042438878,0.18219640506094015,0.6312599692447259,0.4490635641837858,1,0.8,0.6596872682403803,0.5918337227167266
349,bifurcation,0.3908100027301585,0.48942008579435103,0.46164450555555947,0.9483031907133811,0.9463601218056695,0.08794528675507374,0.14653155639750182,0.05858626964242808,1,0.6,0.7675282581256746,0.4161073289505551
350,coupling_weaken,0.7171050470419469,0.7373059998676277,0.2648722985063623,0.9563848680250029,0.9025150684436878,0.08244271375288781,0.16440919338468915,0.08196647963180134,0,0.4,0.9057337583224269,0.6600916063176782
351,closure_reorg,0.5005993089667842,0.5022634646059357,0.5906878904167356,0.947288592357043,0.8714784391043187,0.11872691335105867,0.2944818320208335,0.17575491866977483,1,0.4,0.7427517812427324,0.7918453954174418
352,bifurcation,0.47213652456808847,0.4562569998774198,0.49604345819729756,0.9636603940704457,0.9764570242391427,0.06610811043541526,0.043728970325425276,-0.02237914010998998,1,0.4,0.5435367955181436,0.6726008813933274
353,fragmentation,0.5590547775118944,0.5664771192826938,0.31682495290318397,0.9328741342596011,0.9262229565873357,0.13094324577794675,0.13331222831936196,0.00236898254141521,1,1.0,0.7888978241234449,0.21781459216204901
354,coupling_weaken,0.6406572057274418,0.6094912675972568,0.3955241281557229,0.8567618830532038,0.8217677451249479,0.33318767303144486,0.3301433824782437,-0.0030442905532011566,1,0.8,0.6779020783809616,0.5876413852949149
355,closure_reorg,0.5863939509181496,0.6572103354379132,0.7171289981916305,0.9314067315923045,0.835077381634445,0.0986226470364725,0.39218037821923474,0.29355773118276224,1,0.4,0.9328331727058208,0.7997732271920661
356,coupling_strengthen,0.30085409530153595,0.23088806232042003,0.8688633799011186,0.8940092778764496,0.9846831622572045,0.1767899833583438,0.03580410826652847,-0.14098587509181534,1,0.8,0.25821796480668263,0.9492891028838296
357,coupling_strengthen,0.5124204231636527,0.5434456026668758,0.7546252291590373,0.9610105811950203,0.9759990586392686,0.05172439140611118,0.05029952583299124,-0.0014248655731199378,1,0.8,0.8446258618258317,0.9175095953547457
358,fragmentation,0.9045665658209576,0.9249718207313926,0.28203714244116135,0.9892604528193684,0.8393951903798654,0.02427353875781324,0.26862774392396427,0.24435420516615103,0,0.6,0.9840331782123961,0.4291413891948456
359,closure_reorg,0.505140839021865,0.44644566416748804,0.5995764435332,0.9320394820480797,0.8827531289194789,0.12034111283403792,0.23989893644952354,0.11955782361548561,1,0.0,0.46389507574633,0.7571634552230616
360,coupling_weaken,0.46991192304109336,0.42288956922086746,0.28802526316439075,0.875401603653848,0.891628312135589,0.3003633314166759,0.24072406168503105,-0.05963926973164488,0,1.0,0.5636676207132069,0.49027050906364505
361,closure_reorg,0.6267739047508146,0.6452331148092383,0.7114908480150586,0.9286725717583559,0.83368458751699,0.1655048959444959,0.3563547261201652,0.1908498301756693,1,0.6,0.8455337743444364,0.8447415164686224
362,closure_reorg,0.3119116927740199,0.24301137440152926,0.564121861290037,0.884364561409592,0.7679316075632614,0.1817848638195697,0.46939810619276917,0.28761324237319946,1,0.0,0.23948213428449416,0.6436823049009791
363,coupling_strengthen,0.2532104520718539,0.2331025243029662,0.45402386539903994,0.9390183803179358,0.9578984494769677,0.14916674908377325,0.10254065340837115,-0.0466260956754021,1,1.0,0.38975439847283794,0.515408890574762
364,fragmentation,0.5038227252837616,0.5147509284039373,0.3444942283901831,0.9912014130886353,0.9718241012238673,0.017601249774663152,0.0481999279797245,0.030598678205061347,1,1.0,0.8422126385611931,0.45091402925401647
365,topology_change,0.5982402174732692,0.6455376900807195,0.5186801798193644,0.9573589752240111,0.8934705756210665,0.08272552357350571,0.2260435852086986,0.1433180616351929,1,0.0,0.8836752133136757,0.6636977208884776
366,fragmentation,0.8583920524705768,0.8642480552045362,0.09521688324417533,0.970559341666195,0.9472329074825421,0.05677132084239933,0.10059572492010571,0.04382440407770638,0,0.4,0.9388279105961058,0.18562439629017038
367,topology_change,0.4897304079267868,0.5503353229407929,0.5295471592841966,0.7806120818710338,0.7721210854190982,0.49533676631711376,0.5938753179128909,0.09853855159577718,1,0.8,0.7263215907506735,0.5678478595323634
368,coupling_strengthen,0.18775822703508516,0.13794342158130096,0.5981437845320348,0.8945097082454271,0.8862769246915937,0.1752861905207391,0.22380385245219325,0.048517661931454154,1,0.6,0.15121482748968296,0.8579509398321935
369,coupling_strengthen,0.32006331900692236,0.3105034539799887,0.5374557035230065,0.7850219644721346,0.8958961877796657,0.4234646504386853,0.2093842835038296,-0.21408036693485571,1,1.0,0.5120129429645001,0.7296613049437858
370,bifurcation,0.5727664694869197,0.5436583340255651,0.40826222328769984,0.9561870005166223,0.9391810189254837,0.11078716625769702,0.0912305166013535,-0.019556649656343517,1,1.0,0.7371472642357094,0.7909388097276971
371,coupling_strengthen,0.355407987569915,0.336192414181449,0.5372775305376009,0.9254914305855747,0.9695253773650343,0.1586849412042408,0.062022410905676506,-0.09666253029856428,1,0.4,0.4921640569872158,0.7361111980764918
372,coupling_weaken,0.5951556859982445,0.6064786399730617,0.47978422321326286,0.9795100400745784,0.9768104794196011,0.04657052877245238,0.059470795689519074,0.012900266917066694,1,1.0,0.8687617288920753,0.42243288569227305
373,coupling_weaken,0.7764150450185813,0.7800353209543833,0.24211505135110764,0.9629367536820972,0.9380254018821805,0.0704633449870099,0.11323308741338797,0.04276974242637807,0,0.8,0.8970237507608806,0.2024053436301012
374,coupling_weaken,0.6726696876654302,0.7044013197993838,0.288951655105751,0.9449892542085129,0.8606678628830375,0.11020209271907933,0.31284857595916554,0.20264648324008622,0,0.6,0.9168511851380401,0.4526427777510167
375,bifurcation,0.42141246723903725,0.46470661236489846,0.4452577183732834,0.8998769267813976,0.9260032206333307,0.17896071432831961,0.11568391822441038,-0.06327679610390924,1,0.0,0.8952171383232368,0.7688919895364316
376,coupling_strengthen,0.38503106322621955,0.3919637830754792,0.6795656039731602,0.8863260638542967,0.91232061094636,0.18549408884261698,0.19809672104436427,0.012602632201747288,1,0.8,0.5758354534702367,0.8917413938104733
377,closure_reorg,0.2118242893259747,0.24771211463191492,0.21251191963572932,0.9363708996276974,0.8159335850840502,0.10725845827278407,0.32593896477965645,0.21868050650687237,0,0.8,0.5820506890281891,0.4258744828658743
378,closure_reorg,0.5701853215613135,0.5354084856367737,0.7116706446766137,0.8998271053761157,0.8121345820457938,0.2680373635365408,0.5043840463282625,0.23634668279172172,1,0.0,0.6417940592885845,0.7888414902762338
379,bifurcation,0.5190805388774774,0.46453771243431846,0.5487698372081696,0.9598646721016842,0.9654189664700469,0.0931165865222483,0.07432979018693497,-0.018786796335313327,1,0.0,0.4821960935786993,0.7254806552774313
380,topology_change,0.7008336981332168,0.7389769628626027,0.9268667649003262,0.96386451372122,0.9906052124011361,0.05669244638647031,0.01817860900186763,-0.03851383738460268,1,0.8,0.9260638855057336,0.974419153966503
381,topology_change,0.399846604767954,0.34794222387591084,0.4095599905413244,0.8815235448870091,0.8356167816245599,0.24939586838874786,0.38768214531847145,0.1382862769297236,1,0.4,0.4259354210753476,0.6075505400228394
382,fragmentation,0.751957045201746,0.7632101398376104,0.525658725934291,0.9040571227745489,0.8571793182955176,0.20203722563984206,0.3127237518879841,0.11068652624814207,1,0.8,0.9077978316783937,0.3841962569434787
383,coupling_weaken,0.7696625942386675,0.8085697246235395,0.5253887270298423,0.9654983610642648,0.865654554236585,0.07332729231730628,0.3245886242699441,0.25126133195263783,1,0.8,0.9517488753091405,0.6292444871340735
384,fragmentation,0.5574363607598116,0.5750917594587895,0.2368085034730091,0.943048122123727,0.9137749235233854,0.15612185513841292,0.13327753971796222,-0.022844315420450706,0,0.4,0.8148985694953701,0.3941041228971728
385,coupling_strengthen,0.6688141362788995,0.7481817936814515,0.9472733291457901,0.9673048737583814,0.9897009000190884,0.045471169738076855,0.02432777384557161,-0.021143395892505246,1,0.4,0.9669175736992157,0.9778166119112106
386,fragmentation,0.6056173443003566,0.6247169590130263,0.3401289821034086,0.9800526222244228,0.9822559713567818,0.04889529156166994,0.05197744168392454,0.003082150122254601,1,1.0,0.9038059185756374,0.37635926127354397
387,coupling_weaken,0.6857664446531408,0.6772915419305734,0.44416915331496454,0.9043220294473855,0.9174581853812505,0.19048711756612757,0.21318652496522972,0.022699407399102145,1,0.8,0.8179698566393375,0.5079291541946
388,coupling_weaken,0.5525127391156613,0.555165890025939,0.19958514231940042,0.973821194097069,0.9760151087599526,0.058436897812443545,0.04163964045340124,-0.016797257359042306,0,0.8,0.7751397084076023,0.10746420355090085
389,closure_reorg,0.3913638182281458,0.34674151332925507,0.46656256071391816,0.957810103311496,0.7730707896777724,0.10586983927193921,0.5231989567397061,0.41732911746776685,1,0.6,0.584695128595881,0.5077147401119951
390,fragmentation,0.7323032954803201,0.7582680652030951,0.32779430751714367,0.9825961306809274,0.9454571770741406,0.038909057687301574,0.09969230113321409,0.060783243445912516,1,1.0,0.949558587372644,0.295503362033395
391,coupling_weaken,0.808470057269769,0.8283734218957899,0.42060135095534895,0.9656299700654865,0.8982736385762047,0.07662192624066078,0.2018586062698286,0.12523668002916782,1,1.0,0.9352503667513028,0.41962971353268086
392,coupling_strengthen,0.4467094566335744,0.47410208074448873,0.6463447976711008,0.9282640403316067,0.964953242572699,0.10020763538872368,0.08410030201722196,-0.01610733337150172,1,0.8,0.8274277309866922,0.8602848900042014
393,topology_change,0.23210740949250683,0.22202477059957773,0.39207909596875673,0.8776387014371752,0.9027899370800561,0.2606572390444728,0.12268459561966871,-0.1379726434248041,1,1.0,0.4837939540457707,0.6830452280596674
394,fragmentation,0.8176188797283979,0.8203290456641539,0.12148482731204609,0.9452636915356011,0.8836587345713742,0.11132248850636206,0.18652499983523588,0.07520251132887382,0,0.8,0.9128087879391409,0.18866901961342125
395,topology_change,0.5382998300067251,0.48463950554929786,0.3014672680853929,0.9431286961004884,0.9126533385548848,0.15008697443509006,0.15373863922160833,0.003651664786518266,1,0.6,0.5123164001100018,0.5259115529421325
396,coupling_weaken,0.6804385086859086,0.6962700812596242,0.32585038712319736,0.9042884783064857,0.9308341257018474,0.20662676120200607,0.19992671174098786,-0.006700049461018209,1,0.6,0.8764700702658343,0.40240983481661735
397,bifurcation,0.399260506486327,0.43124214933982535,0.42772447786113005,0.9170975931131307,0.948417820462671,0.14908211992286513,0.08443987871708891,-0.06464224120577622,1,0.0,0.8747340541604206,0.6525000884534975
398,topology_change,0.31584382097962044,0.30160903979018777,0.31250296976879477,0.9771350079460779,0.9493004066780439,0.03543014943354761,0.11351663031845938,0.07808648088491177,1,0.6,0.29221260752306194,0.6414182587393824
399,coupling_strengthen,0.6394506771027809,0.6241375218464656,0.839411497044326,0.9638141843241309,0.9936099512568024,0.0831210784262364,0.011895436719143615,-0.07122564170709278,1,0.4,0.7508335299601038,0.9793905361108335
